% This is a dataset obtained from the YAHOO FINANCES. Here is the included description:
%
% The data provided are daily stock prices from 02/01/2015 through 29/12/2015, for BRFS3.SA.
%
% Source: collection of regression datasets by Jean Felipe Hartz (jeanrsbr@gmail.com) at
% http://real-chart.finance.yahoo.com 
% Characteristics: 254 cases, 35 continuous attributes

@relation stock

@attribute Bra_HighPrice numeric
@attribute Bra_ADMI_14 numeric
@attribute Bra_BIAS_14 numeric
@attribute Bra_ClosePrice numeric
@attribute Bra_LowPrice numeric
@attribute Bra_SMA_05 numeric
@attribute Bra_MACD numeric
@attribute Bra_Momentum_14 numeric
@attribute Bra_OBV numeric
@attribute Bra_OpenPrice numeric
@attribute Bra_PROC_14 numeric
@attribute Bra_PVT numeric
@attribute Bra_RSI_14 numeric
@attribute Bra_SODI numeric
@attribute Bra_SOKI_14 numeric
@attribute Bra_Volume numeric
@attribute Bra_WILLR_14 numeric
@attribute Est_ADMI_14 numeric
@attribute Est_BIAS_14 numeric
@attribute Est_ClosePrice numeric
@attribute Est_HighPrice numeric
@attribute Est_LowPrice numeric
@attribute Est_SMA_05 numeric
@attribute Est_MACD numeric
@attribute Est_Momentum_14 numeric
@attribute Est_OBV numeric
@attribute Est_OpenPrice numeric
@attribute Est_PROC_14 numeric
@attribute Est_PVT numeric
@attribute Est_RSI_14 numeric
@attribute Est_SODI numeric
@attribute Est_SOKI_14 numeric
@attribute Est_Volume numeric
@attribute Est_WILLR_14 numeric
@attribute Target numeric

@data
64.97,20.46,3.01,64.5,64.21,63.7,0.05,1.06,15222700,64.3,1.67,319990.09,54.38,77.76,76.99,1738400,-23.01,15.32,0.87,21.05,21.33,20.97,21.43,0.17,0.34,-13771800,20.99,1.64,49182.51,53.73,50.43,43.59,1618400,-56.41,64.5
64.5,19.82,1.79,63.8,63.55,64.51,0.1,0.85,13658000,64.05,1.35,303008.85,53.45,74.69,66.26,1564700,-33.74,15.1,0.45,20.97,21.22,20.88,21.2,0.15,0.1,-14895300,21.15,0.48,44912.68,51.12,42.22,39.49,1123500,-60.51,64.48
64.48,19.02,1.85,63.91,63.3,64.27,0.14,1.04,14448900,64.47,1.65,304372.47,54.21,70.4,67.94,790900,-32.06,14.71,0.65,21.06,21.14,20.8,21.12,0.15,0.67,-13832700,21.14,3.29,49473.19,58.19,41.9,42.63,1062600,-57.37,64.8
64.8,18.51,2.78,64.6,63.42,64.31,0.23,1.47,16125500,64.43,2.33,322473.77,55.76,70.91,78.53,1676600,-21.47,15.31,3.1,21.67,21.71,21.14,21.16,0.19,1.33,-12469200,21.35,6.54,88966.85,64.3,52.24,74.6,1363500,-25.4,65.59
65.59,18.56,3.18,65.08,64.88,64.38,0.33,3.08,19055100,64.93,4.97,344241.69,62.71,77.45,85.89,2929600,-14.11,15.97,0.9,21.27,21.77,21.26,21.2,0.19,0.86,-13097100,21.7,4.21,77376.63,58.63,56.89,53.44,627900,-46.56,65.51
65.51,18,1.62,64.28,64.21,64.33,0.34,2.5,17405600,64.55,4.05,323965.11,59.84,79.35,73.62,1649500,-26.38,16.47,0.98,21.35,21.48,21.22,21.26,0.19,0.88,-12210100,21.35,4.3,80712.79,58.8,61.6,56.76,887000,-43.24,64.51
64.51,16.75,1.02,64.07,63.32,64.39,0.33,2.37,16041200,64.41,3.84,319507.67,59.24,76.64,70.4,1364400,-29.6,16.19,-0.76,20.99,21.4,20.93,21.27,0.16,0.12,-12963800,21.35,0.57,68004.03,51.21,49.05,36.96,753700,-63.04,65.04
65.04,15.98,1.96,64.85,64.06,64.58,0.38,2.55,17304500,64.4,4.09,334887.32,59.8,75.46,82.36,1263300,-17.64,16.46,2.07,21.66,21.69,21.36,21.39,0.19,0.98,-11900100,21.4,4.74,101957.29,59.01,55.69,73.37,1063700,-26.63,65.5
65.5,15.61,2.46,65.5,64.18,64.76,0.47,4.49,19037000,64.92,7.36,352252.39,68.15,81.7,92.33,1732500,-7.67,17.13,2.24,21.78,21.95,21.3,21.41,0.22,1.13,-10994900,21.56,5.47,106972.29,60.22,63.41,79.89,905200,-20.11,65.67
65.67,15.38,1.53,65.26,64.73,64.79,0.51,4.9,17031900,65.51,8.12,344905.46,70.48,87.78,88.65,2005100,-11.35,17.76,0.76,21.55,21.79,21.43,21.47,0.23,1.2,-11636700,21.78,5.9,100194.73,60.99,69.61,55.56,641800,-44.44,65.8
65.8,15.27,1.69,65.8,64.64,65.1,0.59,6.05,18793900,65,10.13,359485.3,75.44,91.84,94.55,1762000,-5.45,17.91,1.16,21.6,21.62,21.28,21.52,0.23,-0.51,-10715300,21.39,-2.31,102332.59,43.2,68.34,69.57,921400,-30.43,65.78
65.78,15.17,0.51,65.03,65,65.29,0.57,-0.09,17169900,65.5,-0.14,340481.04,49.38,82.42,64.07,1624000,-35.93,18.43,1.42,21.67,21.83,21.42,21.65,0.24,0.2,-10018200,21.55,0.93,104591.71,53.14,66.92,75.65,697100,-24.35,65.16
65.16,14.22,0.11,64.8,63.85,65.28,0.54,0.4,15214000,64.9,0.62,333563.36,52.94,72.18,57.92,1955900,-42.08,17.96,-0.61,21.22,21.47,21.07,21.56,0.2,-0.23,-11190900,21.44,-1.07,80239.33,46.81,60.58,36.52,1172700,-63.48,65.18
65.18,13.46,-0.92,64.09,63.72,65,0.45,-0.66,12846900,65,-1.02,307627.54,45.39,51.2,31.6,2367100,-68.4,16.83,-3.1,20.66,21.29,20.64,21.34,0.13,-0.39,-12457800,21.23,-1.85,46805.64,44.83,37.9,1.53,1266900,-98.47,65.32
65.32,12.62,0.72,65.2,63.7,64.98,0.46,0.7,13673100,63.72,1.09,321936.82,54.36,55.17,76,826200,-24,16.83,-3.1,20.66,21.29,20.64,21.34,0.13,-0.39,-12457800,21.23,-1.85,46805.64,44.83,37.9,1.53,1266900,-98.47,64.89
64.89,11.99,-1.66,63.65,63.55,64.55,0.34,-0.15,11995300,64.73,-0.24,282050.47,49.15,40.53,14,1677800,-86,16.66,-5.03,20.19,20.69,20.18,21.07,0.03,-0.86,-13753700,20.69,-4.09,17324.92,39.86,12.87,0.57,1295900,-99.43,64.87
64.87,11.62,0.09,64.85,63.33,64.52,0.34,0.94,13739200,63.65,1.47,314928.4,54.72,50.56,61.69,1743900,-38.31,16.93,-3.12,20.57,20.61,19.92,20.86,-0.01,-0.4,-12634500,19.98,-1.91,38389.55,45.59,11.37,32.02,1119200,-67.98,64.76
64.76,11.28,-0.06,64.76,63.73,64.51,0.33,0.16,12394000,64.2,0.25,313061.51,50.85,44.59,58.06,1345200,-41.94,17.19,-3.83,20.37,20.38,20.07,20.6,-0.06,-0.69,-13611900,20.19,-3.28,28886.44,42.58,18.25,22.17,977400,-77.83,64.99
64.99,10.68,-0.47,64.45,63.7,64.58,0.29,-0.63,8825100,64.28,-0.97,295977.52,46.57,55.11,45.56,3568900,-54.44,17.32,-4.12,20.21,20.42,20.04,20.4,-0.12,-1.46,-15200100,20.25,-6.74,16411.47,32.62,22.82,14.29,1588200,-85.71,65.08
65.08,10,-0.42,64.5,63.88,64.44,0.26,0.22,10545900,64.44,0.34,297312.51,51.3,50.4,47.58,1720800,-52.42,17.35,-3.99,20.16,20.45,20.06,20.3,-0.16,-1.11,-16327100,20.38,-5.22,13623.3,35.58,16.09,11.82,1127000,-88.18,66
66,10.27,1.39,65.8,64.14,64.87,0.34,1.73,12999500,64.5,2.7,346764.91,59.08,61.88,92.51,2453600,-7.49,16.29,-0.32,20.9,21.03,20.4,20.44,-0.13,-0.45,-14962600,20.44,-2.11,63709.11,45.01,24.79,48.28,1364500,-51.72,65.62
65.62,10.52,0.43,65.2,64.15,64.94,0.35,0.35,10917600,65.62,0.54,327781.02,51.87,70.04,70.04,2081900,-29.96,15.31,-0.95,20.75,20.89,20.52,20.48,-0.12,-0.24,-16881500,20.85,-1.14,49937.1,47.21,33.66,40.89,1918900,-59.11,65.62
65.62,10.52,0.43,65.2,64.15,64.94,0.35,0.35,10917600,65.62,0.54,327781.02,51.87,70.04,70.04,2081900,-29.96,14.39,-1.44,20.57,20.79,20.52,20.52,-0.13,-1.09,-17769400,20.64,-5.03,42234.84,35.7,40.39,32.02,887900,-67.98,66.71
66.71,11.79,2.18,66.4,64.44,65.27,0.45,0.9,13673200,64.87,1.37,378497.59,54.55,84.46,90.83,2755600,-9.17,14.3,1.11,21.05,21.12,20.42,20.69,-0.09,-0.73,-15627000,20.63,-3.35,92227.54,41.25,44.02,59.16,2142400,-40.84,66.52
66.52,12.98,1.91,66.3,65.8,65.64,0.51,1.04,11534300,66.37,1.59,375276.35,55.33,82.91,87.87,2138900,-12.13,14.69,2.08,21.23,21.35,21.13,20.9,-0.05,-0.32,-14391100,21.25,-1.48,102795.87,46.12,53.26,68.59,1235900,-31.41,66.95
66.95,14.44,2.78,66.95,66.02,66.13,0.61,1.15,14411100,66.3,1.75,403480.27,55.83,92.9,100,2876800,0,15.37,3.33,21.48,21.52,21.32,21.02,0.01,-0.12,-13356100,21.36,-0.56,114983.81,48.61,69.81,81.68,1035000,-18.32,68.85
68.85,17.01,5.25,68.85,67.01,66.74,0.83,3.82,17967100,67.01,5.87,504397.37,67.36,95.96,100,3556000,0,17.01,5.76,22.01,22.15,21.92,21.27,0.09,0.34,-11598000,21.95,1.57,158363.37,53.56,81.33,93.72,1758100,-6.28,69
69,19.47,3.83,68.17,67.95,67.33,0.94,3.37,14566000,68.85,5.2,470806.26,64.72,95.12,85.36,3401100,-14.64,17.39,4.94,21.89,21.96,21.51,21.53,0.15,0.67,-13019400,21.82,3.16,150613.74,57.53,87.91,88.34,1421400,-11.66,68.04
68.04,20.28,2.89,67.83,66.91,67.62,0.99,3.74,13292100,67.89,5.84,464452.65,66.88,88.24,79.37,1273900,-20.63,17.6,3.7,21.71,21.77,21.45,21.66,0.17,1.05,-13727100,21.77,5.08,144794.37,62.9,87.44,80.27,707700,-19.73,67.7
67.7,20.75,2,67.4,66.69,67.84,0.98,2.2,11733900,67.29,3.37,454574.63,60.58,78.84,71.78,1558200,-28.22,17.94,2.59,21.58,21.86,21.45,21.73,0.18,1.39,-14550700,21.53,6.88,139862.67,68.63,81.02,74.44,823600,-25.56,68.5
68.5,21.74,2.77,68.25,67,68.1,1.03,4.6,13947600,67.49,7.23,482492.21,73.71,79.31,86.77,2213700,-13.23,18.77,4.26,22.04,22.16,21.61,21.85,0.23,1.47,-13678800,21.64,7.15,158448.16,69.29,83.02,94.34,871900,-5.66,67.91
67.91,22.65,1.73,67.77,67.02,67.88,1.02,2.92,11391400,67.91,4.5,464514.54,66.26,78.45,76.79,2556200,-23.21,19.51,3.76,22.06,22.09,21.6,21.86,0.26,1.69,-12380100,21.73,8.3,159626.53,73.28,88.02,95.28,1298700,-4.72,68.25
68.25,23.74,1.31,67.7,67.44,67.79,0.99,2.94,8545400,67.59,4.54,461574.89,66.41,79.68,75.47,2846000,-24.53,20.62,3.38,22.12,22.35,22.11,21.9,0.28,1.91,-10861000,22.19,9.45,163758.4,77.05,93.19,89.96,1519100,-10.04,67.86
67.86,24.29,1.18,67.86,67.13,67.8,0.97,3.41,10895500,67.58,5.29,467129.04,69.35,76.67,77.73,2350100,-22.27,20.53,1.25,21.78,21.98,21.73,21.92,0.28,1.62,-11935600,21.96,8.04,147241.04,71.2,85.34,70.77,1074600,-29.23,68.62
68.62,25.33,1.86,68.62,67.81,68.04,1.01,4.12,13581700,67.9,6.39,497213.21,71.64,81.8,92.18,2686200,-7.82,20.99,2.75,22.2,22.3,22.02,22.04,0.3,1.3,-10761800,22.2,6.22,169876.3,68.57,84.32,92.23,1173800,-7.77,69
69,26.54,1.34,68.46,68.21,68.08,1.01,2.66,11789700,68.75,4.04,493034.84,65.87,86.26,88.87,1792000,-11.13,21.19,2.26,22.2,22.21,21.94,22.07,0.31,1.45,-10761800,22.18,6.99,169876.3,71.64,85.08,92.23,728600,-7.77,68.65
68.65,27.15,0.71,68.25,67.87,68.18,0.99,3.05,10017500,68.65,4.68,487598.64,69.09,88.2,83.55,1772200,-16.45,21.26,0.83,21.99,22.22,21.9,22.06,0.3,1.42,-11405400,22.06,6.9,163788.17,71.01,88.6,81.35,643600,-18.65,68.39
68.39,26.63,-0.59,67.45,67.08,68.13,0.89,1.05,6396400,68.39,1.58,445153.52,56.92,74.66,51.56,3621100,-48.44,20.29,-1.4,21.54,21.97,21.52,21.94,0.26,0.49,-12465000,21.85,2.33,142104.72,57.31,69.06,33.61,1059600,-66.39,68.02
68.02,26.04,-0.64,67.5,67,68.06,0.81,1.2,8494000,67.56,1.81,446708.45,57.96,61.59,49.66,2097600,-50.34,19.17,-1.54,21.53,21.75,21.44,21.89,0.22,0.3,-14591000,21.61,1.41,141117.72,54.72,45.11,20.39,2126000,-79.61,67.41
67.41,24.58,-3.16,65.7,65.45,67.47,0.59,-1.25,4835600,66.9,-1.87,349151.11,42.81,36.09,7.04,3658400,-92.96,18.6,-4.02,20.95,21.32,20.94,21.64,0.14,-0.53,-15905100,21.29,-2.47,105716.98,42.45,18.23,0.71,1314100,-99.29,66.03
66.03,23.37,-2.86,65.68,65.28,66.92,0.42,-3.17,2014000,65.62,-4.6,348292.18,26.73,22.49,10.75,2821600,-89.25,18.26,-3.86,20.91,21.09,20.84,21.38,0.07,-1.1,-17466300,21,-5,102736.09,31.79,8.58,4.64,1561200,-95.36,65.34
65.34,23.77,-5.19,63.81,63.25,66.03,0.12,-4.36,-841500,65.29,-6.4,266992.16,22.75,9.18,9.74,2855500,-90.26,19.1,-6.35,20.26,20.91,20.16,21.04,-0.04,-1.63,-19222800,20.88,-7.45,48134.23,27.04,3.3,4.57,1756500,-95.43,65.38
65.38,24.1,-2.61,65.38,63.33,65.61,0.02,-2.45,1622700,63.56,-3.61,327622.06,36.73,19.18,37.04,2464200,-62.96,19.67,-2.92,20.95,20.99,20.31,20.92,-0.06,-0.76,-17349700,20.45,-3.5,111926.97,40.64,15.09,36.07,1873100,-63.93,65.55
65.55,24.21,-2.23,65.5,64.05,65.21,-0.06,-1.9,2953000,64.64,-2.82,330063.73,39.35,28.64,39.13,1330300,-60.87,19.67,-2.92,20.95,20.99,20.31,20.92,-0.06,-0.76,-17349700,20.45,-3.5,111926.97,40.64,15.09,36.07,1873100,-63.93,65.66
65.66,24.17,-1.76,65.63,64.49,65.2,-0.1,-2.62,5398400,64.6,-3.84,334917.19,34.02,39.19,41.39,2445400,-58.61,20.19,-3.62,20.74,20.85,20.53,20.76,-0.1,-0.84,-18694400,20.58,-3.89,98447.81,39.86,22.37,26.48,1344700,-73.52,69.14
69.14,23.74,3.24,69.07,65.58,65.88,0.14,1.3,12894300,65.75,1.92,727815.2,55.82,59.78,98.81,7495900,-1.19,18.76,0.74,21.65,21.66,21.09,20.9,-0.06,-0.39,-16718500,21.1,-1.77,185143.52,45.75,43.53,68.04,1975900,-31.96,69.82
69.82,23.72,3.82,69.6,68.18,67.04,0.36,1.9,17358700,68.38,2.81,762072.21,58.18,78.95,96.65,4464400,-3.35,17.44,-0.16,21.41,21.6,21.32,21,-0.04,-0.65,-18122800,21.52,-2.95,169576.22,43.24,50.53,57.08,1404300,-42.92,69.82
69.82,23.72,3.82,69.6,68.18,67.04,0.36,1.9,17358700,68.38,2.81,762072.21,58.18,78.95,96.65,4464400,-3.35,16.71,0.25,21.45,21.85,21.45,21.24,-0.02,-0.67,-17254100,21.64,-3.03,171199.24,43.01,61.8,60.28,868700,-39.72,69.79
69.79,23.7,3.16,69.26,68.2,67.81,0.51,1.4,13924700,69.33,2.06,745296.93,55.93,95.65,91.48,3434000,-8.52,16.29,2.27,21.89,21.98,21.49,21.43,0.03,0.11,-15629300,21.66,0.51,204528.32,51.12,66.07,80.84,1624800,-19.16,69.84
69.84,23.72,3.29,69.4,69.3,68.59,0.63,0.78,16660600,69.73,1.14,750827.19,53.49,93.82,93.32,2735900,-6.68,16.35,3.24,22.09,22.22,21.89,21.7,0.08,-0.11,-14708100,21.99,-0.5,212944.99,48.82,78.27,93.69,921200,-6.31,69.7
69.7,23.21,2.77,69.1,68.78,69.29,0.7,0.64,14783400,69.41,0.93,742712.49,52.83,91.19,88.77,1877200,-11.23,16.41,2.63,21.94,22.2,21.94,21.76,0.11,-0.26,-15459500,22.16,-1.17,207842.72,47.3,86.98,86.41,751400,-13.59,69.08
69.08,22.29,2.13,68.7,68.32,69.21,0.71,0.45,13283100,69.08,0.66,734027.69,51.95,88.27,82.7,1500300,-17.3,15.61,2.25,21.85,21.91,21.61,21.84,0.12,-0.14,-16482900,21.76,-0.64,203644.58,48.51,87.38,82.04,1023400,-17.96,69.6
69.6,21.83,2.42,69.01,68.91,69.09,0.73,1.56,14847800,69.07,2.31,741088.2,57.08,86.29,87.41,1564700,-12.59,15.31,2.02,21.82,22.12,21.8,21.92,0.13,0.28,-17109400,22.03,1.3,202784.4,53.27,83.01,80.58,626500,-19.42,69.74
69.74,21.11,2.24,69,68.62,69.04,0.74,1.5,13723800,69.01,2.22,740925.32,56.83,85.79,87.25,1124000,-12.75,14.32,0.83,21.57,21.87,21.41,21.85,0.11,0.04,-17852000,21.87,0.19,194276.15,50.44,77.02,68.45,742600,-31.55,69.29
69.29,20.32,1.47,68.7,68.5,68.9,0.72,3,12672600,68.95,4.57,736354.89,65.82,85.79,82.7,1051200,-17.3,13.82,0.24,21.48,21.5,21.21,21.73,0.09,0.53,-18727500,21.32,2.53,190623.16,56.58,71.04,64.08,875500,-35.92,69.25
69.25,19.58,1.49,68.95,68.55,68.87,0.71,3.27,13926900,68.89,4.98,740919.3,66.84,85.48,86.49,1254300,-13.51,12.84,0.78,21.65,21.72,21.55,21.67,0.09,0.74,-17992000,21.58,3.54,196444.16,58.89,68.28,72.33,735500,-27.67,68.83
68.83,18.26,0.4,68.55,67.96,68.84,0.66,4.74,12438700,68.47,7.43,732285.79,78.76,83.13,80.18,1488200,-19.82,13,-1.84,21.15,21.42,21.01,21.53,0.05,0.89,-18870500,21.38,4.39,176155.47,61.1,60.13,43.98,878500,-56.02,68.72
68.72,17.75,-0.68,68,67.03,68.64,0.58,2.62,9937300,68.2,4.01,712216.21,68.14,78.3,68.22,2501400,-31.78,14.19,-4.84,20.47,20.86,20.31,21.26,-0.04,-0.48,-20387900,20.64,-2.29,127369.02,44,41.56,8.38,1517400,-91.62,67.98
67.98,17.73,-1.81,67.35,66.5,68.31,0.45,1.85,7799700,67.98,2.82,691783.27,61.94,67.29,53.46,2137600,-46.54,15.81,-6.54,20.06,20.35,19.88,20.96,-0.15,-0.68,-21585600,20.22,-3.28,103379.91,41.9,20.02,7.69,1197700,-92.31,67.47
67.47,17.73,-2.14,67.24,66.47,68.02,0.34,1.61,6170800,67.19,2.45,689122.85,60.41,53.55,38.97,1628900,-61.03,17.42,-6.74,19.9,20.04,19.78,20.65,-0.24,-1.75,-22767200,19.84,-8.08,93955.44,24.64,7,4.92,1181600,-95.08,68.39
68.39,16.7,-0.65,68.2,66.42,67.87,0.32,-0.87,8770100,67.71,-1.26,726233.62,41.71,48.16,52.05,2599300,-47.95,18.44,-5.04,20.18,20.23,19.69,20.35,-0.28,-1.23,-21057500,20.14,-5.74,118011.53,32.38,10.66,19.37,1709700,-80.63,68.98
68.98,15.84,0.55,68.98,67.67,67.95,0.37,-0.62,10996500,67.95,-0.89,751696.85,44.36,55.29,74.85,2226400,-25.15,18.5,-2.91,20.57,20.61,20.13,20.24,-0.28,-0.88,-18781900,20.3,-4.1,161989.92,38.54,19.69,34.78,2275600,-65.22,69.18
69.18,15.23,0.73,69.09,68.3,68.17,0.41,-0.17,12824200,68.99,-0.25,754611.42,48.39,68.32,78.07,1827700,-21.93,18.55,-3.41,20.36,20.51,20.21,20.21,-0.3,-1.53,-20311000,20.51,-6.99,146379.35,28.81,26.88,26.48,1529100,-73.52,71.87
71.87,16.55,4.51,71.87,69.15,69.08,0.66,2.47,17925500,69.15,3.56,959874.32,65.61,84.31,100,5101300,0,17.5,-0.4,20.91,21.34,20.78,20.38,-0.26,-1.18,-17405500,20.8,-5.34,224867.66,35.1,36.62,48.61,2905500,-51.39,72.3
72.3,18.01,3.85,71.6,71.09,69.95,0.82,2.5,15550800,71.73,3.62,950953.09,65.86,88.72,88.1,2374700,-11.9,16.4,-1.11,20.67,21,20.54,20.54,-0.25,-1.27,-19115000,20.78,-5.79,205246.42,34.32,38.47,40.33,1709500,-59.67,72.03
72.03,19.35,4.01,71.95,71.14,70.7,0.97,3.25,17570800,71.6,4.73,960827.39,70.75,94.05,94.05,2020000,-5.95,15.5,-0.62,20.69,20.73,20.47,20.64,-0.24,-1.16,-17680700,20.52,-5.31,206634.3,35.43,43.36,41.15,1434300,-58.85,72.28
72.28,20.74,3.85,72.07,71.59,71.32,1.08,3.06,18522300,72.24,4.43,962414.32,70.03,92.74,96.09,951500,-3.91,14.64,-0.69,20.59,20.74,20.47,20.64,-0.23,-1.23,-18732900,20.64,-5.64,201548.7,34.81,40.92,41.28,1052200,-58.72,72.3
72.3,21.67,3.1,71.75,71.3,71.85,1.14,2.75,15630700,71.75,3.99,949575.25,67.3,93.59,90.65,2891600,-9.35,14.44,-2.15,20.19,20.51,20.14,20.61,-0.26,-1.38,-20222200,20.46,-6.4,172616.28,33.57,35.69,24.63,1489300,-75.37,71.48
71.48,21.3,1.45,70.75,70.22,71.62,1.09,2.05,13548700,71.04,2.98,920557.83,61.85,86.79,73.64,2082000,-26.36,14.82,-2.12,20.1,20.23,19.8,20.45,-0.28,-1.38,-21517000,19.86,-6.42,166844.45,33.57,28.7,20.2,1294800,-79.8,71.1
71.1,20.95,1.46,70.9,70.49,71.48,1.04,1.95,15166500,71.1,2.83,923987.79,61.4,80.16,76.19,1617800,-23.81,14.43,0.55,20.57,20.57,20.09,20.43,-0.26,-1.08,-20464400,20.17,-4.99,191457.49,38,31.9,50.87,1052600,-49.13,71.75
71.75,21.13,2.34,71.75,70.02,71.44,1.07,3.2,18702000,70.51,4.67,966373.9,67.78,80.16,90.65,3535500,-9.35,14.09,0.21,20.45,20.47,20.07,20.38,-0.25,-0.7,-21974500,20.2,-3.31,182648.03,41.5,39.04,46.06,1510100,-53.94,71.7
71.7,21.29,0.57,70.7,70.08,71.17,0.99,2.7,14499700,71.5,3.97,904876.83,64.21,79.88,72.79,4202300,-27.21,13.72,-0.42,20.31,20.5,20.12,20.32,-0.25,-0.16,-24483700,20.4,-0.78,165469.89,47.77,44.83,37.58,2509200,-62.42,71.57
71.57,21.44,1.28,71.5,70.26,71.12,0.98,4.15,17080600,70.5,6.16,934080.79,71.5,83.28,86.39,2580900,-13.61,13.53,-0.65,20.28,20.37,20.04,20.34,-0.25,0.22,-25933600,20.16,1.1,163328.38,53.44,39.8,35.76,1449900,-64.24,71.43
71.43,21.57,0.19,71,70.71,71.17,0.93,3.76,15293200,71.2,5.59,921581.49,68.73,79.02,77.89,1787400,-22.11,12.96,-0.64,20.31,20.53,20.3,20.38,-0.24,0.41,-24991800,20.32,2.06,164721.48,56.68,36.97,37.58,941800,-62.42,71.46
71.46,21.29,-0.61,70.6,70.42,71.11,0.84,2.4,13362500,70.73,3.52,910704.3,62.66,75.86,63.28,1930700,-36.72,12.73,-1.1,20.22,20.55,20.16,20.31,-0.24,0.04,-26217900,20.18,0.2,159288.25,50.69,33.54,27.27,1226100,-72.73,71.3
71.3,20.44,-0.55,70.77,70,70.91,0.77,1.79,17185600,70.4,2.59,919910.07,60.09,67.64,61.75,3823100,-38.25,12.84,0.12,20.46,20.54,20.01,20.32,-0.22,-0.11,-24124600,20.09,-0.53,184134.54,47.99,35.9,42.86,2093300,-57.14,70.45
70.45,19.02,-1.73,70,69.49,70.77,0.65,0.91,14566200,70.28,1.32,891410.17,54.77,50.67,26.98,2619400,-73.02,13.32,-1.97,20.01,20.25,19.82,20.26,-0.24,-0.35,-25659400,20.23,-1.72,150378.01,44.11,27.92,13.64,1534800,-86.36,69.98
69.98,18.03,-2.23,69.47,69.15,70.37,0.51,-2.4,12919200,69.15,-3.34,878940.02,33.52,32.96,10.16,1647000,-89.84,13.78,-0.93,20.17,20.21,19.89,20.23,-0.23,-0.74,-24518600,19.96,-3.54,159499.85,35.66,29.11,30.83,1140800,-69.17,69.44
69.44,18.79,-4.92,67.27,67.27,69.62,0.21,-4.33,10575100,69.12,-6.05,804706.25,26.49,12.38,0,2344100,-100,15.45,-5.29,19.18,19.73,19.17,20.01,-0.31,-1.49,-26404900,19.71,-7.21,66914.97,27.63,15.04,0.64,1886300,-99.36,67.14
67.14,21.56,-5.86,66.22,62.5,68.75,-0.1,-5.73,7053100,65.01,-7.96,749732.27,21.09,16.04,37.96,3522000,-62.04,19.14,-7.71,18.55,18.93,16.37,19.67,-0.41,-2.14,-28219800,18.07,-10.34,7301.37,22.84,27.12,49.89,1814900,-50.11,67.62
67.62,23.66,-4.55,66.78,66.29,67.95,-0.31,-5.29,9154000,67.62,-7.34,767498.87,24.44,27.21,43.67,2100900,-56.33,22.2,-7.92,18.36,19.1,18.36,19.25,-0.51,-2.23,-29541900,19.08,-10.83,-6240.21,22.33,32.63,47.38,1322100,-52.62,68.27
68.27,24.99,-2.1,68.25,66.21,67.6,-0.34,-3.5,11763400,67,-4.88,824938.49,34.78,47.93,62.16,2609400,-37.84,25.18,-4.92,18.87,18.91,18.1,19.03,-0.53,-1.32,-26857400,18.42,-6.54,68329.23,34.06,52.26,59.52,2684500,-40.48,69.84
69.84,24.9,-0.76,69.06,67.89,67.52,-0.3,-1.69,13873200,68.3,-2.39,849977.87,42.53,58.92,70.92,2109800,-29.08,26.49,-2.23,19.35,19.63,18.95,18.86,-0.51,-0.75,-24378400,19.21,-3.73,131387.92,41.72,59.29,70.95,2479000,-29.05,69.8
69.8,24.81,-0.32,69.25,67.99,67.91,-0.25,-1.65,16588600,69.05,-2.33,857448.56,42.73,68.68,72.97,2715400,-27.03,27.71,-1.99,19.31,19.42,19.09,18.89,-0.49,-1.26,-26716600,19.18,-6.13,126554.31,34.63,66.94,70.33,2338200,-29.67,69.52
69.52,24.82,0.3,69.52,67.81,68.57,-0.19,-2.23,21027000,68.57,-3.11,874753.52,39.65,73.4,76.3,4438400,-23.7,29.34,-2.82,19.05,19.08,18.39,18.99,-0.49,-1.4,-29834700,18.54,-6.85,84570.57,33.49,68.47,64.11,3118100,-35.89,69.69
69.69,24.68,-0.16,69.09,68.3,69.03,-0.17,-1.61,17785100,68.47,-2.28,854701.49,42.07,73.98,72.66,3241900,-27.34,30.85,-4.57,18.59,18.98,18.49,19.03,-0.52,-1.72,-32210100,18.7,-8.47,27211.95,31.14,62.52,53.11,2375400,-46.89,70.01
70.01,24.26,1.33,70.01,68.79,69.39,-0.09,-1.49,20837100,69.1,-2.08,895341.81,42.75,77.59,83.82,3052000,-16.18,32.37,-3.92,18.6,18.62,18.31,18.98,-0.53,-1.68,-29928200,18.56,-8.28,28439.44,31.5,56.86,53.35,2281900,-46.65,72.24
72.24,22.89,3.43,71.5,70.18,69.87,0.1,0.5,24798500,70.18,0.7,979651,52.22,82.96,92.4,3961400,-7.6,32.64,-1.33,19.01,19.18,18.48,18.91,-0.51,-1.3,-27342900,18.55,-6.4,85427.24,36.79,56.54,63.16,2585300,-36.84,72.36
72.36,21.69,3.4,71.55,70.65,70.33,0.25,0.95,29883500,71.5,1.35,983206.94,54.35,89.33,91.78,5085000,-8.22,33.02,-3.75,18.42,18.96,18.34,18.73,-0.53,-1.8,-29171600,18.94,-8.9,28671.16,33.39,55.22,49.16,1828700,-50.84,72.47
72.47,20.66,3.24,71.49,70.99,70.73,0.37,0.72,27654300,71.8,1.02,981337.59,53.33,91.45,90.17,2229200,-9.83,33.2,-1.64,18.7,19.04,18.62,18.66,-0.52,-1.76,-27650600,18.87,-8.6,51791.76,33.88,57.46,60.05,1521000,-39.95,72.15
