% This is a dataset obtained from the YAHOO FINANCES. Here is the included description:
%
% The data provided are daily stock prices from 01/12/2014 through 01/12/2015, for AGRO3.SA.
%
% Source: collection of regression datasets by Jean Felipe Hartz (jeanrsbr@gmail.com) at
% http://real-chart.finance.yahoo.com 
% Characteristics: 252 cases, 35 continuous attributes

@relation stock

@attribute Bra_HighPrice numeric
@attribute Bra_ADMI_14 numeric
@attribute Bra_BIAS_14 numeric
@attribute Bra_ClosePrice numeric
@attribute Bra_LowPrice numeric
@attribute Bra_SMA_05 numeric
@attribute Bra_MACD numeric
@attribute Bra_Momentum_14 numeric
@attribute Bra_OBV numeric
@attribute Bra_OpenPrice numeric
@attribute Bra_PROC_14 numeric
@attribute Bra_PVT numeric
@attribute Bra_RSI_14 numeric
@attribute Bra_SODI numeric
@attribute Bra_SOKI_14 numeric
@attribute Bra_Volume numeric
@attribute Bra_WILLR_14 numeric
@attribute Est_ADMI_14 numeric
@attribute Est_BIAS_14 numeric
@attribute Est_ClosePrice numeric
@attribute Est_HighPrice numeric
@attribute Est_LowPrice numeric
@attribute Est_SMA_05 numeric
@attribute Est_MACD numeric
@attribute Est_Momentum_14 numeric
@attribute Est_OBV numeric
@attribute Est_OpenPrice numeric
@attribute Est_PROC_14 numeric
@attribute Est_PVT numeric
@attribute Est_RSI_14 numeric
@attribute Est_SODI numeric
@attribute Est_SOKI_14 numeric
@attribute Est_Volume numeric
@attribute Est_WILLR_14 numeric
@attribute Target numeric

@data
8.95,16.18,0.72,8.85,8.81,8.85,0.06,0.21,380000,8.95,2.43,15469.24,60.19,73.05,68.09,26200,-31.91,11.76,7.89,2.95,2.95,2.95,2.84,-0.03,0.27,52100,2.95,10.07,5017.25,63.11,88.54,87.5,100,-12.5,8.9
8.9,16.21,1.08,8.9,8.77,8.87,0.06,0.25,380600,8.77,2.89,15472.63,61.68,73.94,75,600,-25,11.76,7.89,2.95,2.95,2.95,2.84,-0.03,0.27,52100,2.95,10.07,5017.25,63.11,88.54,87.5,100,-12.5,8.86
8.86,16.24,0.35,8.85,8.85,8.87,0.06,0.2,363900,8.86,2.31,15378.81,58.93,68.53,62.5,16700,-37.5,11.76,7.89,2.95,2.95,2.95,2.84,-0.03,0.27,52100,2.95,10.07,5017.25,63.11,88.54,87.5,100,-12.5,8.86
8.86,16.27,0.19,8.85,8.85,8.87,0.06,0.2,363900,8.86,2.31,15378.81,58.93,64.88,57.14,1900,-42.86,11.76,7.89,2.95,2.95,2.95,2.84,-0.03,0.27,52100,2.95,10.07,5017.25,63.11,88.54,87.5,100,-12.5,8.85
8.85,15.6,0.21,8.85,8.79,8.86,0.06,-0.03,363900,8.8,-0.34,15378.81,48.31,58.93,57.14,900,-42.86,13.09,7.02,2.95,2.95,2.95,2.89,-0.02,0.31,52100,2.95,11.74,5017.25,65.66,91.67,87.5,200,-12.5,8.94
8.94,15.77,-0.4,8.8,8.8,8.85,0.05,0.05,362800,8.84,0.57,15372.6,53.09,52.38,42.86,1100,-57.14,13.09,7.02,2.95,2.95,2.95,2.89,-0.02,0.31,52100,2.95,11.74,5017.25,65.66,91.67,87.5,200,-12.5,8.99
8.99,14.97,0.29,8.86,8.71,8.84,0.05,-0.01,374400,8.71,-0.11,15451.69,49.33,53.33,60,11600,-40,14.68,7.83,3,3.05,3,2.95,-0,0.36,54300,3,13.64,5054.54,67.31,87.96,88.89,2200,-11.11,9
9,14.32,1.79,9,8.73,8.87,0.06,0.1,380700,8.73,1.12,15551.24,55.81,67.62,100,6300,0,14.68,7.83,3,3.05,3,2.95,-0,0.36,54300,3,13.64,5054.54,67.31,87.96,88.89,2200,-11.11,9.29
9.29,15.7,2.57,9.1,8.99,8.92,0.07,0.43,388600,8.99,4.96,15639.01,79.45,76.77,70.31,7900,-29.69,16.3,6.73,3,3.09,3,2.98,0.01,0.4,54300,3.09,15.38,5054.54,70,86.01,81.63,200,-18.37,9.09
9.09,14.86,2.18,9.09,8.73,8.97,0.08,0.34,334000,8.99,3.89,15579.01,75.76,78.99,66.67,54600,-33.33,16.3,6.73,3,3.09,3,2.98,0.01,0.4,54300,3.09,15.38,5054.54,70,86.01,81.63,200,-18.37,9.09
9.09,14.09,1,9,8.99,9.01,0.08,0.2,326800,8.99,2.27,15507.73,64.29,62.33,50,7200,-50,18.4,10.66,3.15,3.28,3.12,3.01,0.03,0.5,57000,3.28,18.87,5189.54,72.73,83.8,80.88,2700,-19.12,9.08
9.08,13.37,0.86,9,9,9.04,0.08,0.17,326800,9.08,1.93,15507.73,62.69,55.56,50,2100,-50,18.4,10.66,3.15,3.28,3.12,3.01,0.03,0.5,57000,3.28,18.87,5189.54,72.73,83.8,80.88,2700,-19.12,9.38
9.38,14.36,4.7,9.38,9.1,9.11,0.11,0.51,330100,9.1,5.75,15647.06,75.25,66.67,100,3300,0,18.4,10.66,3.15,3.28,3.12,3.01,0.03,0.5,57000,3.28,18.87,5189.54,72.73,83.8,80.88,2700,-19.12,9.25
9.25,15.28,2.96,9.25,9.25,9.14,0.12,0.35,329900,9.25,3.93,15644.29,65.77,76.87,80.6,200,-19.4,19.97,6.62,3.07,3.07,3.07,3.03,0.04,0.46,56300,3.07,17.62,5171.76,70.18,76.57,67.19,700,-32.81,9.39
9.39,16.74,3.97,9.38,9.25,9.2,0.14,0.53,338300,9.35,5.99,15762.34,72.27,93.04,98.53,8400,-1.47,20.56,1.67,2.95,3.01,2.95,3.03,0.04,0.31,55100,2.96,11.74,5124.86,62.6,64.66,45.9,1200,-54.1,9.37
9.37,17.76,2.96,9.32,9.21,9.27,0.15,0.42,336400,9.37,4.72,15750.19,67.5,89.61,89.71,1900,-10.29,21.42,5.69,3.09,3.09,2.91,3.05,0.05,0.31,56300,2.91,11.15,5181.81,62.6,60.65,68.85,1200,-31.15,9.38
9.38,18.75,3.19,9.38,9.26,9.34,0.15,0.53,338600,9.26,5.99,15764.35,71.9,95.59,98.53,2200,-1.47,22.42,6.55,3.15,3.15,3.15,3.08,0.06,0.46,56400,3.15,17.1,5183.75,69.17,64.48,78.69,100,-21.31,9.39
9.39,19.72,2.86,9.39,9.35,9.34,0.16,0.54,351800,9.35,6.1,15778.42,72.13,96.08,100,13200,0,22.42,6.55,3.15,3.15,3.15,3.08,0.06,0.46,56400,3.15,17.1,5183.75,69.17,64.48,78.69,100,-21.31,9.39
9.39,19.33,2.03,9.35,9.2,9.36,0.16,0.5,341000,9.39,5.65,15732.42,69.84,97.55,94.12,10800,-5.88,22.5,1.97,3.03,3.03,3.03,3.06,0.06,0.21,54800,3.03,7.45,5122.8,58.82,68.15,56.9,1600,-43.1,9.36
9.36,18.96,1.59,9.35,9.25,9.36,0.16,0.55,341000,9.35,6.25,15732.42,72.73,96.08,94.12,32400,-5.88,22.5,1.97,3.03,3.03,3.03,3.06,0.06,0.21,54800,3.03,7.45,5122.8,58.82,68.15,56.9,1600,-43.1,9.36
9.36,18.96,1.59,9.35,9.25,9.36,0.16,0.55,341000,9.35,6.25,15732.42,72.73,96.08,94.12,32400,-5.88,22.79,2.74,3.08,3.08,3.08,3.06,0.06,0.37,54900,3.08,13.65,5124.45,66.37,67.03,65.52,100,-34.48,9.39
9.39,18.81,0.7,9.3,9.27,9.35,0.15,0.44,333400,9.3,4.97,15691.78,68.33,91.53,86.36,7600,-13.64,22.79,2.74,3.08,3.08,3.08,3.06,0.06,0.37,54900,3.08,13.65,5124.45,66.37,67.03,65.52,100,-34.48,9.44
9.44,18.99,1.87,9.44,9.3,9.37,0.15,0.44,342600,9.4,4.89,15830.27,68.33,93.49,100,9200,0,22.79,2.74,3.08,3.08,3.08,3.06,0.06,0.37,54900,3.08,13.65,5124.45,66.37,67.03,65.52,100,-34.48,9.79
9.79,20.74,4.1,9.69,9.3,9.43,0.18,0.59,357500,9.3,6.48,16224.87,71.85,92.31,90.57,14900,-9.43,23.05,1.82,3.08,3.08,3.08,3.09,0.06,0.38,54900,3.08,14.07,5124.45,66.96,58.63,53.49,200,-46.51,9.6
9.6,22.36,2.73,9.6,9.46,9.48,0.18,0.51,341700,9.51,5.61,16078.12,67.83,88.94,76.25,15800,-23.75,22.7,-0.56,3.02,3.02,3,3.07,0.05,0.17,54400,3,5.96,5114.71,58.25,52.85,39.53,500,-60.47,9.98
9.98,24.93,6,9.98,9.5,9.6,0.22,0.98,349600,9.61,10.89,16390.83,78.49,88.94,100,7900,0,23.18,2.74,3.13,3.2,3.09,3.07,0.06,0.13,56800,3.13,4.33,5202.12,56.57,50.83,59.46,2400,-40.54,10.1
10.1,27.56,5.41,10,9.82,9.74,0.24,1,354300,10.1,11.11,16400.25,78.74,88.75,90,4700,-10,22,-6.84,2.83,3.38,2.83,3.03,0.04,-0.12,54200,3.22,-4.07,4952.92,45.16,33,0,2600,-100,9.97
9.97,29.36,3.17,9.82,9.74,9.82,0.25,0.44,352000,9.74,4.69,16358.85,64.29,86.3,68.89,2300,-31.11,20.9,0.16,3.05,3.22,3.05,3.02,0.04,0.1,60400,3.07,3.39,5434.9,53.42,33.15,40,6200,-60,10.05
10.05,31.22,4.96,10.05,9.71,9.89,0.26,0.8,357600,9.71,8.65,16490.01,74.39,84.44,94.44,5600,-5.56,20.9,0.16,3.05,3.22,3.05,3.02,0.04,0.1,60400,3.07,3.39,5434.9,53.42,33.15,40,6200,-60,10.08
10.08,33.02,4.44,10.05,10.05,9.98,0.27,0.67,357600,10.06,7.14,16490.01,72.19,85.93,94.44,3400,-5.56,19.88,4.3,3.19,3.19,3.19,3.04,0.05,0.19,60600,3.19,6.33,5444.08,56.13,35.15,65.45,200,-34.55,10.05
10.05,33.28,3.88,10.05,9.87,9.99,0.28,0.73,357600,10.05,7.83,16490.01,75.17,94.44,94.44,7400,-5.56,18.56,2.03,3.13,3.13,3.13,3.07,0.05,0.13,60000,3.13,4.33,5432.79,54.04,53.33,54.55,600,-45.45,10.09
10.09,33.66,3.75,10.09,9.9,10.01,0.28,0.71,359800,9.9,7.57,16498.76,74.83,95.93,98.89,2200,-1.11,18.56,2.03,3.13,3.13,3.13,3.07,0.05,0.13,60000,3.13,4.33,5432.79,54.04,53.33,54.55,600,-45.45,10.09
10.09,34.01,2.36,10,9.96,10.05,0.28,0.61,350400,10.09,6.5,16414.92,70.2,94.07,88.89,9400,-11.11,18.24,7.19,3.3,3.3,3.25,3.1,0.07,0.15,60200,3.25,4.76,5443.66,54.6,68.48,85.45,200,-14.55,10.5
10.5,35.47,2.44,10.06,10.06,10.05,0.27,0.71,357300,10.16,7.59,16456.32,73.2,84.19,64.8,6900,-35.2,18.37,3.63,3.2,3.39,3.2,3.17,0.07,0.13,59600,3.39,4.23,5425.48,53.94,68.69,66.07,600,-33.93,10.23
10.23,36.82,3.51,10.23,10.2,10.09,0.28,0.88,358400,10.2,9.41,16474.91,75.88,77.25,78.05,1100,-21.95,18.28,3.93,3.23,3.23,3.17,3.21,0.08,0.28,59900,3.17,9.49,5428.29,58.97,74.32,71.43,300,-28.57,10.22
10.22,37.33,2.73,10.22,10.1,10.12,0.28,0.92,347100,10.15,9.89,16463.86,77.71,73.17,76.67,11300,-23.33,18.29,4.19,3.25,3.25,3.25,3.22,0.08,0.16,61500,3.25,5.18,5438.2,55.56,70.83,75,1600,-25,10.29
10.29,37.99,1.97,10.2,10.2,10.14,0.28,0.76,342300,10.25,8.05,16454.47,74.68,76.57,75,4800,-25,18.29,4.19,3.25,3.25,3.25,3.22,0.08,0.16,61500,3.25,5.18,5438.2,55.56,70.83,75,1600,-25,10.49
10.49,39.11,4.27,10.49,10.15,10.24,0.3,0.8,463000,10.2,8.26,19886.13,75.32,83.57,99.04,120700,-0.96,18.08,3.06,3.22,3.22,3.22,3.24,0.08,0.07,57900,3.22,2.22,5404.96,52.48,72.02,69.64,3600,-30.36,10.4
10.4,40.14,2.34,10.35,10.3,10.3,0.3,0.75,456600,10.4,7.81,19800.72,73.01,86.35,85,6400,-15,18.06,2.91,3.23,3.25,3.23,3.23,0.08,0.2,87600,3.25,6.6,5497.2,57.69,72.02,71.43,29700,-28.57,11.8
11.8,42.81,7.08,10.9,10.46,10.43,0.34,0.92,691200,11.2,9.22,32267.39,75.56,80.33,56.94,234600,-43.06,17.07,-4.24,3,3.36,3,3.19,0.06,-0.08,73600,3.35,-2.6,4500.3,47.3,57.14,30.36,14000,-69.64,11.09
11.09,45.29,8.03,11.08,10.8,10.6,0.38,1.08,901600,11.09,10.8,35741.88,77.55,69.16,65.55,210400,-34.45,16.93,12.69,3.57,3.62,3.35,3.25,0.09,0.49,81700,3.45,15.91,6039.3,61.95,65.15,93.67,8100,-6.33,11.26
11.26,47.69,8.07,11.19,10.9,10.8,0.41,1.37,915500,11.02,13.95,35879.88,86.24,64.43,70.81,13900,-29.19,16.79,9.59,3.51,3.62,3.51,3.31,0.11,0.49,81300,3.62,16.23,6032.57,61.95,70.03,86.08,400,-13.92,11.19
11.19,49.93,6.34,11.09,11,10.92,0.43,1.04,911900,11.19,10.35,35847.71,79.55,66.53,63.21,3600,-36.79,16.67,9.52,3.54,3.61,3.53,3.37,0.12,0.41,81900,3.61,13.1,6037.7,60.41,89.87,89.87,600,-10.13,11.22
11.22,51.34,5.68,11.1,10.88,11.07,0.44,1.05,929600,11.1,10.45,35863.67,79.66,65.92,63.73,17700,-36.27,16.2,6.14,3.48,3.62,3.48,3.42,0.13,0.65,80400,3.53,22.97,6012.28,68.79,84.46,77.42,1500,-22.58,11.2
11.2,52.64,5.37,11.15,10.9,11.12,0.44,1.1,951500,11.1,10.95,35962.31,80.22,64.24,65.79,21900,-34.21,15.7,4.88,3.47,3.55,3.47,3.51,0.13,0.42,79100,3.55,13.77,6008.54,63.82,81.03,75.81,1300,-24.19,11.2
11.2,53.85,4.96,11.19,11.04,11.14,0.45,1.1,962900,11.13,10.9,36003.21,80.22,65.46,66.85,11400,-33.15,15.7,4.88,3.47,3.55,3.47,3.51,0.13,0.42,79100,3.55,13.77,6008.54,63.82,81.03,75.81,1300,-24.19,11.28
11.28,55.07,4.05,11.18,11.12,11.14,0.44,1.18,926300,11.28,11.8,35970.5,83.91,65.67,64.37,36600,-35.63,14.94,5.64,3.52,3.59,3.43,3.5,0.13,0.33,79700,3.43,10.34,6017.19,61.54,79.03,83.87,600,-16.13,11.43
11.43,54.86,1.65,10.99,10.9,11.12,0.42,0.93,908200,11.4,9.24,35662.9,74.87,61.19,52.35,18100,-47.65,14.43,6.96,3.6,3.62,3.6,3.52,0.14,0.47,81100,3.62,15.02,6049.01,66.21,85.48,96.77,1400,-3.23,10.96
10.96,54.37,-0.05,10.85,10.85,11.07,0.39,0.62,885100,10.9,6.06,35368.63,66.85,53.61,44.12,23100,-55.88,13.43,4.92,3.55,3.55,3.53,3.52,0.14,0.25,78900,3.53,7.58,6018.45,59.4,89.78,88.71,2200,-11.29,11.44
11.44,54.71,1.49,11.08,10.93,11.06,0.37,0.86,1167300,11.44,8.41,41350.75,70.87,50.94,56.36,282200,-43.64,13.36,7.67,3.68,3.68,3.64,3.56,0.15,0.48,79600,3.64,15,6044.08,67.65,95.16,100,700,0,11.12
11.12,54.71,-0.61,10.9,10.87,11,0.35,0.7,933600,11.11,6.86,37554.18,65.77,48.65,45.45,233700,-54.55,13.36,7.67,3.68,3.68,3.64,3.56,0.15,0.48,79600,3.64,15,6044.08,67.65,95.16,100,700,0,11.19
11.19,54.82,1.23,11.15,11.02,10.99,0.34,0.66,949300,11.19,6.29,37914.27,65.14,52.83,56.67,15700,-43.33,13.71,7.2,3.7,3.75,3.69,3.61,0.16,0.47,82300,3.75,14.55,6058.76,67.41,94.01,93.33,2700,-6.67,11.15
11.15,54.92,0.63,11.14,11.07,11.02,0.33,0.79,931000,11.15,7.63,37897.86,69.27,50.96,50.75,18300,-49.25,13.19,3.02,3.58,3.58,3.58,3.62,0.15,0.33,81800,3.58,10.15,6042.54,61.38,90.22,77.33,500,-22.67,11.18
11.18,55.07,0.55,11.15,11.07,11.08,0.32,0.25,951200,11.07,2.29,37915.99,58.28,54.03,54.69,20200,-45.31,12.65,0.14,3.5,3.5,3.45,3.6,0.14,0.28,81600,3.45,8.7,6038.07,59.33,79.11,66.67,200,-33.33,11.3
11.3,55.41,0.51,11.15,11.15,11.1,0.31,0.07,951200,11.2,0.63,37915.99,52.63,52.09,50.85,33600,-49.15,12.65,0.14,3.5,3.5,3.45,3.6,0.14,0.28,81600,3.45,8.7,6038.07,59.33,79.11,66.67,200,-33.33,11.2
11.2,55.73,0.7,11.17,11.16,11.15,0.3,-0.02,970300,11.17,-0.18,37950.25,49.19,53.26,54.24,19100,-45.76,12.72,-4.38,3.35,3.35,3.35,3.56,0.12,0.12,81500,3.35,3.72,6033.79,53.66,63.56,46.67,100,-53.33,11.24
11.24,56.02,0.65,11.17,11.12,11.16,0.28,0.08,970300,11.24,0.72,37950.25,53.51,53.11,54.24,12100,-45.76,12.72,-4.38,3.35,3.35,3.35,3.56,0.12,0.12,81500,3.35,3.72,6033.79,53.66,63.56,46.67,100,-53.33,11.12
11.12,55.41,-0.82,11,11,11.13,0.26,-0.1,948800,11.07,-0.9,37623.04,46.15,44.63,25.42,21500,-74.58,12.11,-2.42,3.45,3.45,3.45,3.52,0.11,0.45,81600,3.45,15,6036.77,64.9,46.11,25,100,-75,11.05
11.05,53.2,-0.89,10.98,10.73,11.09,0.23,-0.17,791000,11.05,-1.52,37336.13,43.31,38.29,35.21,157800,-64.79,12,-4.3,3.37,3.45,3.37,3.45,0.09,-0.2,81000,3.45,-5.6,6022.86,40.2,25.56,5,600,-95,11
11,51.14,-1.34,10.91,10.81,11.05,0.2,-0.28,752300,10.95,-2.5,37089.41,39.23,28.66,25.35,38700,-74.65,12.34,-3.76,3.38,3.38,3.29,3.41,0.08,-0.13,81500,3.29,-3.7,6024.34,43.3,16.52,19.57,500,-80.43,11
11,51.14,-1.34,10.91,10.81,11.05,0.2,-0.28,752300,10.95,-2.5,37089.41,39.23,28.66,25.35,38700,-74.65,13.01,-7.45,3.23,3.36,3.22,3.36,0.05,-0.31,80500,3.36,-8.76,5979.96,35.78,8.82,1.89,1000,-98.11,11.2
11.2,49.87,1.27,11.2,10.85,11.05,0.2,0.02,781600,10.85,0.18,37868.24,50.63,42.25,66.2,29300,-33.8,12.96,-1.09,3.45,3.45,3.31,3.38,0.05,-0.03,81500,3.31,-0.86,6048.08,48.8,21.62,43.4,1000,-56.6,11.2
11.2,48.69,-0.46,11.01,11.01,11.02,0.18,0.02,759700,11.2,0.18,37496.72,50.63,43.66,39.44,21900,-60.56,12.96,-1.09,3.45,3.45,3.31,3.38,0.05,-0.03,81500,3.31,-0.86,6048.08,48.8,21.62,43.4,1000,-56.6,11.19
11.19,47.04,0.94,11.19,10.92,11.06,0.18,0.34,772900,10.93,3.13,37712.52,60.49,56.81,64.79,13200,-35.21,12.56,-1.31,3.44,3.5,3.28,3.37,0.05,-0.03,79800,3.4,-0.86,6043.15,48.8,28.93,41.51,1700,-58.49,11.25
11.25,45.72,1.37,11.25,11.03,11.11,0.18,0.17,797300,11.18,1.53,37843.35,55.86,65.15,91.23,24400,-8.77,12.19,0.45,3.5,3.5,3.46,3.4,0.05,-0.02,81700,3.5,-0.57,6076.29,49.21,45.91,52.83,1900,-47.17,11.25
11.25,44.5,0.31,11.15,11.07,11.16,0.17,0.25,762400,11.24,2.29,37533.13,59.12,76.57,73.68,34900,-26.32,12.19,0.45,3.5,3.5,3.46,3.4,0.05,-0.02,81700,3.5,-0.57,6076.29,49.21,45.91,52.83,1900,-47.17,11.25
11.25,43.36,0.56,11.18,11.08,11.16,0.17,0.03,806100,11.1,0.27,37650.71,51.3,81.29,78.95,43700,-21.05,11.48,1.99,3.55,3.55,3.55,3.43,0.06,-0.05,81900,3.55,-1.39,6079.14,47.97,52.2,62.26,200,-37.74,11.27
11.27,42.39,0.7,11.2,11.13,11.19,0.16,0.06,849300,11.23,0.54,37727.99,52.59,78.36,82.46,43200,-17.54,11.48,-0.68,3.45,3.47,3.45,3.48,0.05,-0.1,81600,3.47,-2.82,6070.69,46.09,52.83,43.4,300,-56.6,11.39
11.39,41.97,1.5,11.3,11.16,11.22,0.16,0.15,888000,11.27,1.35,38073.53,56,82.59,86.36,38700,-13.64,10.8,-0.21,3.45,3.56,3.41,3.48,0.05,-0.23,81600,3.45,-6.25,6070.69,40,49.69,43.4,6800,-56.6,11.4
11.4,41.62,0.57,11.2,11.2,11.21,0.15,0.05,803800,11.35,0.45,37328.39,51.85,79.66,70.15,84200,-29.85,10.8,-0.21,3.45,3.56,3.41,3.48,0.05,-0.23,81600,3.45,-6.25,6070.69,40,49.69,43.4,6800,-56.6,11.21
11.21,40.78,0.13,11.15,11.14,11.21,0.14,-0.02,773500,11.21,-0.18,37193.12,49.28,73.07,62.69,30300,-37.31,10.18,-0.5,3.42,3.55,3.42,3.47,0.04,-0.28,81300,3.55,-7.57,6068.09,37.93,47.45,55.56,300,-44.44,11.27
11.27,38.6,-0.27,11.1,10.95,11.19,0.13,-0.07,724400,11.15,-0.63,36972.95,47.55,62.69,55.22,49100,-44.78,9.96,-1.52,3.37,3.46,3.37,3.45,0.03,-0.21,80300,3.46,-5.87,6053.47,40.37,47.69,44.12,1000,-55.88,11.08
11.08,36.22,-0.75,11.05,10.76,11.16,0.11,0.05,699200,11.08,0.45,36859.43,51.91,55.22,47.76,25200,-52.24,10.42,-3.98,3.27,3.41,3.27,3.39,0.02,-0.23,80000,3.41,-6.57,6044.56,39.64,38.13,14.71,300,-85.29,11
11,34.01,-1.21,11,10.8,11.1,0.09,0.02,686200,11,0.18,36800.61,50.75,46.83,37.5,13000,-62.5,11.62,-7.39,3.14,3.22,3.13,3.33,-0.01,-0.21,71800,3.22,-6.27,5718.57,40.37,20.38,2.33,8200,-97.67,11.16
11.16,32.11,-0.94,11.04,10.86,11.07,0.08,0.13,710300,10.86,1.19,36888.24,54.96,43,43.75,24100,-56.25,12.15,-2.64,3.29,3.29,3.13,3.3,-0.01,-0.16,73900,3.14,-4.64,5818.89,42.98,18.08,37.21,2100,-62.79,11.3
11.3,31.02,-0.17,11.12,11.02,11.06,0.07,-0.08,729000,11.29,-0.71,37023.75,46.36,45.83,56.25,18700,-43.75,12.14,-3.31,3.26,3.35,3.26,3.27,-0.02,-0.11,73700,3.35,-3.26,5817.06,44.95,23.26,30.23,200,-69.77,11.25
11.25,30.01,0.43,11.2,11.05,11.08,0.08,0.19,764200,11.14,1.73,37276.99,59.6,56.25,68.75,35200,-31.25,12.14,-3.31,3.26,3.35,3.26,3.27,-0.02,-0.11,73700,3.35,-3.26,5817.06,44.95,23.26,30.23,200,-69.77,11.3
11.3,29.31,0.26,11.18,11.11,11.11,0.07,-0.01,728100,11.23,-0.09,37212.52,49.4,63.54,65.62,36100,-34.38,12.67,-3.06,3.26,3.26,3.17,3.24,-0.02,-0.12,73700,3.17,-3.55,5817.06,44.44,32.56,30.23,600,-69.77,11.23
11.23,28.66,0.05,11.15,11.11,11.14,0.07,-0.1,705500,11.19,-0.89,37151.88,43.75,65.1,60.94,22600,-39.06,13.39,-6.73,3.13,3.26,3.13,3.22,-0.04,-0.1,69600,3.26,-3.1,5653.57,45.28,20.16,0,4100,-100,11.2
11.2,27.25,-0.03,11.14,11,11.16,0.07,-0.01,661100,11.16,-0.09,37112.06,49.3,61.98,59.38,44400,-40.62,14.05,-5.53,3.15,3.15,3.15,3.22,-0.05,-0.3,69700,3.15,-8.7,5654.21,32.56,11.63,4.65,100,-95.35,11.12
11.12,25.95,-0.34,11.1,11.05,11.15,0.06,-0.08,610100,11.1,-0.72,36928.94,44.44,57.81,53.12,51000,-46.88,14.38,-5.5,3.13,3.18,3.12,3.19,-0.06,-0.31,67300,3.12,-9.01,5638.97,32.18,2.31,2.27,2400,-97.73,11.18
11.18,25.1,-0.11,11.12,11.05,11.14,0.05,-0.08,647900,11.13,-0.71,36997.04,44.44,56.25,56.25,37800,-43.75,14.38,-5.5,3.13,3.18,3.12,3.19,-0.06,-0.31,67300,3.12,-9.01,5638.97,32.18,2.31,2.27,2400,-97.73,11.2
11.2,23.77,-1,11,10.98,11.1,0.04,-0.3,603600,11.14,-2.65,36518.99,29.73,48.96,37.5,44300,-62.5,14.22,-1.91,3.23,3.23,3.22,3.18,-0.05,-0.27,67500,3.22,-7.71,5645.36,35.16,10.64,25,200,-75,11
11,22.32,-0.87,11,10.95,11.07,0.03,-0.2,603600,10.95,-1.79,36518.99,34.37,46.06,44.44,23400,-55.56,14.55,-2.08,3.2,3.2,3.15,3.17,-0.05,-0.35,65000,3.15,-9.86,5622.14,30.34,15.15,18.18,2500,-81.82,11
11,20.97,-0.77,11,10.95,11.04,0.02,-0.15,603600,10.95,-1.35,36518.99,37.29,42.13,44.44,44900,-55.56,14.55,-2.08,3.2,3.2,3.15,3.17,-0.05,-0.35,65000,3.15,-9.86,5622.14,30.34,15.15,18.18,2500,-81.82,11
11,19.55,-1.46,10.91,10.91,11.01,0,-0.19,582800,11,-1.71,36348.81,34.92,38.89,27.78,20800,-72.22,15.36,-5.27,3.07,3.14,3.07,3.16,-0.06,-0.38,64800,3.14,-11.01,5614.01,29.35,14.39,0,200,-100,11
11,18.47,-1.38,10.91,10.88,10.96,-0.01,-0.14,582800,11,-1.27,36348.81,37.93,31.41,22,18000,-78,15.36,-5.27,3.07,3.14,3.07,3.16,-0.06,-0.38,64800,3.14,-11.01,5614.01,29.35,14.39,0,200,-100,11.09
11.09,17.57,-0.56,11,10.94,10.96,-0.01,0,608700,11.08,0,36562.46,50,27.2,31.82,25900,-68.18,15.81,-3.89,3.09,3.17,3.08,3.14,-0.07,-0.36,65300,3.17,-10.43,5617.27,30.85,7.45,4.17,500,-95.83,10.98
10.98,16.39,-0.7,10.98,10.9,10.96,-0.01,-0.06,573500,10.9,-0.54,36498.46,45,25.88,23.81,35200,-76.19,16.23,-0.85,3.17,3.17,3.17,3.15,-0.07,-0.25,65400,3.17,-7.31,5619.86,37.37,9.94,25.64,100,-74.36,11.02
11.02,15.63,-0.95,10.94,10.92,10.95,-0.02,-0.18,547300,11.02,-1.62,36403.02,33.93,23.3,14.29,26200,-85.71,16.39,0.18,3.19,3.19,3.19,3.14,-0.06,-0.18,65500,3.19,-5.34,5620.49,40.62,21.7,35.29,100,-64.71,10.96
10.96,14.92,-0.7,10.95,10.95,10.96,-0.02,-0.25,549600,10.96,-2.23,36405.12,24.49,18.25,16.67,2300,-83.33,17.25,-2.27,3.1,3.1,3.09,3.12,-0.06,-0.17,63400,3.09,-5.2,5561.24,41.05,23.88,10.71,2100,-89.29,10.99
10.99,13.92,-0.3,10.98,10.9,10.97,-0.02,-0.2,559700,10.93,-1.79,36432.79,30,19.84,28.57,10100,-71.43,16.63,0.74,3.2,3.24,3.15,3.15,-0.06,0.06,70400,3.19,1.91,5787.05,53.26,30.81,46.43,7000,-53.57,10.9
10.9,15.19,-1.37,10.84,10.57,10.94,-0.03,-0.31,533000,10.88,-2.78,36092.35,24.59,29.37,42.86,26700,-57.14,16.99,-4.64,3.01,3.13,3.01,3.13,-0.07,-0.28,70100,3.13,-8.51,5769.24,35.42,19.05,0,300,-100,10.97
10.97,15.74,-1.09,10.85,10.82,10.91,-0.04,-0.29,559500,10.82,-2.6,36116.8,26.23,38.62,44.44,26500,-55.56,18.29,-0.84,3.12,3.93,3.11,3.12,-0.06,-0.14,76800,3.93,-4.29,6014.09,43.27,19.46,11.96,6700,-88.04,10.85
10.85,16.47,-1.44,10.79,10.78,10.88,-0.05,-0.31,516200,10.8,-2.79,35877.35,25.4,40.74,34.92,43300,-65.08,19.03,-2.6,3.05,3.05,3.03,3.1,-0.07,-0.21,75000,3.03,-6.44,5973.7,40.54,5.43,4.35,1800,-95.65,10.78
